# xllcorner: -4902543.46
# yllcorner: 5501838.55
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.48
# longitude: -67.86
# site: 38_6
# product: MOD13Q1
# start: 2016-01-01
# end: 2016-12-31
# complete: FALSE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2016001,2016-01-01,250m_16_days_blue_reflectance,h13v04,2016029065959,1,1791
A2016001,2016-01-01,250m_16_days_MIR_reflectance,h13v04,2016029065959,1,533
A2016001,2016-01-01,250m_16_days_NIR_reflectance,h13v04,2016029065959,1,3683
A2016001,2016-01-01,250m_16_days_pixel_reliability,h13v04,2016029065959,1,3
A2016001,2016-01-01,250m_16_days_red_reflectance,h13v04,2016029065959,1,2237
A2016001,2016-01-01,250m_16_days_relative_azimuth_angle,h13v04,2016029065959,1,11421
A2016001,2016-01-01,250m_16_days_sun_zenith_angle,h13v04,2016029065959,1,7120
A2016001,2016-01-01,250m_16_days_view_zenith_angle,h13v04,2016029065959,1,5278
A2016001,2016-01-01,250m_16_days_VI_Quality,h13v04,2016029065959,1,3102
A2016001,2016-01-01,250m_16_days_NDVI,h13v04,2016029065959,1,2442
A2016001,2016-01-01,250m_16_days_EVI,h13v04,2016029065959,1,2270
A2016001,2016-01-01,250m_16_days_composite_day_of_the_year,h13v04,2016029065959,1,12
A2016017,2016-01-17,250m_16_days_blue_reflectance,h13v04,2016035114922,1,2791
A2016017,2016-01-17,250m_16_days_MIR_reflectance,h13v04,2016035114922,1,1033
A2016017,2016-01-17,250m_16_days_NIR_reflectance,h13v04,2016035114922,1,5438
A2016017,2016-01-17,250m_16_days_pixel_reliability,h13v04,2016035114922,1,3
A2016017,2016-01-17,250m_16_days_red_reflectance,h13v04,2016035114922,1,4284
A2016017,2016-01-17,250m_16_days_relative_azimuth_angle,h13v04,2016035114922,1,-5917
A2016017,2016-01-17,250m_16_days_sun_zenith_angle,h13v04,2016035114922,1,7113
A2016017,2016-01-17,250m_16_days_view_zenith_angle,h13v04,2016035114922,1,592
A2016017,2016-01-17,250m_16_days_VI_Quality,h13v04,2016035114922,1,2062
