# xllcorner: -4900690.27
# yllcorner: 5515274.58
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.6
# longitude: -68
# site: 24_18
# product: MOD13Q1
# start: 2006-01-01
# end: 2006-12-31
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2006001,2006-01-01,250m_16_days_blue_reflectance,h13v04,2015161090404,1,2274
A2006001,2006-01-01,250m_16_days_MIR_reflectance,h13v04,2015161090404,1,296
A2006001,2006-01-01,250m_16_days_NIR_reflectance,h13v04,2015161090404,1,3087
A2006001,2006-01-01,250m_16_days_pixel_reliability,h13v04,2015161090404,1,2
A2006001,2006-01-01,250m_16_days_red_reflectance,h13v04,2015161090404,1,1591
A2006001,2006-01-01,250m_16_days_relative_azimuth_angle,h13v04,2015161090404,1,-6240
A2006001,2006-01-01,250m_16_days_sun_zenith_angle,h13v04,2015161090404,1,7455
A2006001,2006-01-01,250m_16_days_view_zenith_angle,h13v04,2015161090404,1,3311
A2006001,2006-01-01,250m_16_days_VI_Quality,h13v04,2015161090404,1,18449
A2006001,2006-01-01,250m_16_days_NDVI,h13v04,2015161090404,1,3197
A2006001,2006-01-01,250m_16_days_EVI,h13v04,2015161090404,1,2548
A2006001,2006-01-01,250m_16_days_composite_day_of_the_year,h13v04,2015161090404,1,3
A2006017,2006-01-17,250m_16_days_blue_reflectance,h13v04,2015161112220,1,2678
A2006017,2006-01-17,250m_16_days_MIR_reflectance,h13v04,2015161112220,1,288
A2006017,2006-01-17,250m_16_days_NIR_reflectance,h13v04,2015161112220,1,3219
A2006017,2006-01-17,250m_16_days_pixel_reliability,h13v04,2015161112220,1,2
A2006017,2006-01-17,250m_16_days_red_reflectance,h13v04,2015161112220,1,2072
A2006017,2006-01-17,250m_16_days_relative_azimuth_angle,h13v04,2015161112220,1,11917
A2006017,2006-01-17,250m_16_days_sun_zenith_angle,h13v04,2015161112220,1,6842
A2006017,2006-01-17,250m_16_days_view_zenith_angle,h13v04,2015161112220,1,2035
A2006017,2006-01-17,250m_16_days_VI_Quality,h13v04,2015161112220,1,18449
A2006017,2006-01-17,250m_16_days_NDVI,h13v04,2015161112220,1,2167
A2006017,2006-01-17,250m_16_days_EVI,h13v04,2015161112220,1,1875
A2006017,2006-01-17,250m_16_days_composite_day_of_the_year,h13v04,2015161112220,1,29
A2006033,2006-02-02,250m_16_days_blue_reflectance,h13v04,2015161114417,1,3179
A2006033,2006-02-02,250m_16_days_MIR_reflectance,h13v04,2015161114417,1,645
A2006033,2006-02-02,250m_16_days_NIR_reflectance,h13v04,2015161114417,1,4619
A2006033,2006-02-02,250m_16_days_pixel_reliability,h13v04,2015161114417,1,2
A2006033,2006-02-02,250m_16_days_red_reflectance,h13v04,2015161114417,1,2965
A2006033,2006-02-02,250m_16_days_relative_azimuth_angle,h13v04,2015161114417,1,-5703
A2006033,2006-02-02,250m_16_days_sun_zenith_angle,h13v04,2015161114417,1,6926
A2006033,2006-02-02,250m_16_days_view_zenith_angle,h13v04,2015161114417,1,5572
A2006033,2006-02-02,250m_16_days_VI_Quality,h13v04,2015161114417,1,18453
A2006033,2006-02-02,250m_16_days_NDVI,h13v04,2015161114417,1,2180
A2006033,2006-02-02,250m_16_days_EVI,h13v04,2015161114417,1,2351
A2006033,2006-02-02,250m_16_days_composite_day_of_the_year,h13v04,2015161114417,1,39
A2006049,2006-02-18,250m_16_days_blue_reflectance,h13v04,2015161120750,1,3680
A2006049,2006-02-18,250m_16_days_MIR_reflectance,h13v04,2015161120750,1,425
A2006049,2006-02-18,250m_16_days_NIR_reflectance,h13v04,2015161120750,1,3937
A2006049,2006-02-18,250m_16_days_pixel_reliability,h13v04,2015161120750,1,2
A2006049,2006-02-18,250m_16_days_red_reflectance,h13v04,2015161120750,1,2928
A2006049,2006-02-18,250m_16_days_relative_azimuth_angle,h13v04,2015161120750,1,11870
A2006049,2006-02-18,250m_16_days_sun_zenith_angle,h13v04,2015161120750,1,5774
A2006049,2006-02-18,250m_16_days_view_zenith_angle,h13v04,2015161120750,1,2081
A2006049,2006-02-18,250m_16_days_VI_Quality,h13v04,2015161120750,1,18445
A2006049,2006-02-18,250m_16_days_NDVI,h13v04,2015161120750,1,1469
A2006049,2006-02-18,250m_16_days_EVI,h13v04,2015161120750,1,1495
A2006049,2006-02-18,250m_16_days_composite_day_of_the_year,h13v04,2015161120750,1,61
A2006065,2006-03-06,250m_16_days_blue_reflectance,h13v04,2015161120026,1,3107
A2006065,2006-03-06,250m_16_days_MIR_reflectance,h13v04,2015161120026,1,297
A2006065,2006-03-06,250m_16_days_NIR_reflectance,h13v04,2015161120026,1,4561
A2006065,2006-03-06,250m_16_days_pixel_reliability,h13v04,2015161120026,1,2
A2006065,2006-03-06,250m_16_days_red_reflectance,h13v04,2015161120026,1,3578
A2006065,2006-03-06,250m_16_days_relative_azimuth_angle,h13v04,2015161120026,1,-5411
A2006065,2006-03-06,250m_16_days_sun_zenith_angle,h13v04,2015161120026,1,5431
A2006065,2006-03-06,250m_16_days_view_zenith_angle,h13v04,2015161120026,1,719
A2006065,2006-03-06,250m_16_days_VI_Quality,h13v04,2015161120026,1,18445
A2006065,2006-03-06,250m_16_days_NDVI,h13v04,2015161120026,1,1207
A2006065,2006-03-06,250m_16_days_EVI,h13v04,2015161120026,1,1354
A2006065,2006-03-06,250m_16_days_composite_day_of_the_year,h13v04,2015161120026,1,72
A2006081,2006-03-22,250m_16_days_blue_reflectance,h13v04,2015161121349,1,2754
A2006081,2006-03-22,250m_16_days_MIR_reflectance,h13v04,2015161121349,1,453
A2006081,2006-03-22,250m_16_days_NIR_reflectance,h13v04,2015161121349,1,3862
A2006081,2006-03-22,250m_16_days_pixel_reliability,h13v04,2015161121349,1,2
A2006081,2006-03-22,250m_16_days_red_reflectance,h13v04,2015161121349,1,2439
A2006081,2006-03-22,250m_16_days_relative_azimuth_angle,h13v04,2015161121349,1,-5219
A2006081,2006-03-22,250m_16_days_sun_zenith_angle,h13v04,2015161121349,1,5152
A2006081,2006-03-22,250m_16_days_view_zenith_angle,h13v04,2015161121349,1,5550
A2006081,2006-03-22,250m_16_days_VI_Quality,h13v04,2015161121349,1,20497
A2006081,2006-03-22,250m_16_days_NDVI,h13v04,2015161121349,1,2258
A2006081,2006-03-22,250m_16_days_EVI,h13v04,2015161121349,1,2182
A2006081,2006-03-22,250m_16_days_composite_day_of_the_year,h13v04,2015161121349,1,87
A2006097,2006-04-07,250m_16_days_blue_reflectance,h13v04,2015161150705,1,2671
A2006097,2006-04-07,250m_16_days_MIR_reflectance,h13v04,2015161150705,1,294
A2006097,2006-04-07,250m_16_days_NIR_reflectance,h13v04,2015161150705,1,3277
A2006097,2006-04-07,250m_16_days_pixel_reliability,h13v04,2015161150705,1,2
