# site: 11_30
# product: MOD13Q1
# start: 2006-01-01
# end: 2006-12-31
# complete: FALSE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2006161,2006-06-10,250m_16_days_blue_reflectance,h13v04,2015161172729,1,152
A2006161,2006-06-10,250m_16_days_MIR_reflectance,h13v04,2015161172729,1,424
A2006161,2006-06-10,250m_16_days_NIR_reflectance,h13v04,2015161172729,1,2375
A2006161,2006-06-10,250m_16_days_pixel_reliability,h13v04,2015161172729,1,0
A2006161,2006-06-10,250m_16_days_red_reflectance,h13v04,2015161172729,1,296
A2006161,2006-06-10,250m_16_days_relative_azimuth_angle,h13v04,2015161172729,1,10928
A2006161,2006-06-10,250m_16_days_sun_zenith_angle,h13v04,2015161172729,1,2829
A2006161,2006-06-10,250m_16_days_view_zenith_angle,h13v04,2015161172729,1,159
A2006161,2006-06-10,250m_16_days_VI_Quality,h13v04,2015161172729,1,4160
A2006161,2006-06-10,250m_16_days_NDVI,h13v04,2015161172729,1,7783
A2006161,2006-06-10,250m_16_days_EVI,h13v04,2015161172729,1,3994
A2006161,2006-06-10,250m_16_days_composite_day_of_the_year,h13v04,2015161172729,1,175
A2006177,2006-06-26,250m_16_days_blue_reflectance,h13v04,2015161172628,1,241
A2006177,2006-06-26,250m_16_days_MIR_reflectance,h13v04,2015161172628,1,653
A2006177,2006-06-26,250m_16_days_NIR_reflectance,h13v04,2015161172628,1,2595
A2006177,2006-06-26,250m_16_days_pixel_reliability,h13v04,2015161172628,1,0
A2006177,2006-06-26,250m_16_days_red_reflectance,h13v04,2015161172628,1,370
A2006177,2006-06-26,250m_16_days_relative_azimuth_angle,h13v04,2015161172628,1,-4534
A2006177,2006-06-26,250m_16_days_sun_zenith_angle,h13v04,2015161172628,1,2934
A2006177,2006-06-26,250m_16_days_view_zenith_angle,h13v04,2015161172628,1,1743
A2006177,2006-06-26,250m_16_days_VI_Quality,h13v04,2015161172628,1,4160
A2006177,2006-06-26,250m_16_days_NDVI,h13v04,2015161172628,1,7504
A2006177,2006-06-26,250m_16_days_EVI,h13v04,2015161172628,1,4276
A2006177,2006-06-26,250m_16_days_composite_day_of_the_year,h13v04,2015161172628,1,177
A2006193,2006-07-12,250m_16_days_blue_reflectance,h13v04,2015161174614,1,197
A2006193,2006-07-12,250m_16_days_MIR_reflectance,h13v04,2015161174614,1,608
A2006193,2006-07-12,250m_16_days_NIR_reflectance,h13v04,2015161174614,1,2321
A2006193,2006-07-12,250m_16_days_pixel_reliability,h13v04,2015161174614,1,0
A2006193,2006-07-12,250m_16_days_red_reflectance,h13v04,2015161174614,1,286
A2006193,2006-07-12,250m_16_days_relative_azimuth_angle,h13v04,2015161174614,1,-4734
A2006193,2006-07-12,250m_16_days_sun_zenith_angle,h13v04,2015161174614,1,3088
A2006193,2006-07-12,250m_16_days_view_zenith_angle,h13v04,2015161174614,1,1733
A2006193,2006-07-12,250m_16_days_VI_Quality,h13v04,2015161174614,1,4160
A2006193,2006-07-12,250m_16_days_NDVI,h13v04,2015161174614,1,7805
A2006193,2006-07-12,250m_16_days_EVI,h13v04,2015161174614,1,4050
A2006193,2006-07-12,250m_16_days_composite_day_of_the_year,h13v04,2015161174614,1,193
A2006209,2006-07-28,250m_16_days_blue_reflectance,h13v04,2015161192112,1,188
A2006209,2006-07-28,250m_16_days_MIR_reflectance,h13v04,2015161192112,1,536
A2006209,2006-07-28,250m_16_days_NIR_reflectance,h13v04,2015161192112,1,2269
A2006209,2006-07-28,250m_16_days_pixel_reliability,h13v04,2015161192112,1,0
A2006209,2006-07-28,250m_16_days_red_reflectance,h13v04,2015161192112,1,313
A2006209,2006-07-28,250m_16_days_relative_azimuth_angle,h13v04,2015161192112,1,-4903
A2006209,2006-07-28,250m_16_days_sun_zenith_angle,h13v04,2015161192112,1,3638
A2006209,2006-07-28,250m_16_days_view_zenith_angle,h13v04,2015161192112,1,2594
A2006209,2006-07-28,250m_16_days_VI_Quality,h13v04,2015161192112,1,4160
A2006209,2006-07-28,250m_16_days_NDVI,h13v04,2015161192112,1,7575
A2006209,2006-07-28,250m_16_days_EVI,h13v04,2015161192112,1,3839
A2006209,2006-07-28,250m_16_days_composite_day_of_the_year,h13v04,2015161192112,1,218
A2006225,2006-08-13,250m_16_days_blue_reflectance,h13v04,2015161192717,1,183
A2006225,2006-08-13,250m_16_days_MIR_reflectance,h13v04,2015161192717,1,432
A2006225,2006-08-13,250m_16_days_NIR_reflectance,h13v04,2015161192717,1,2284
A2006225,2006-08-13,250m_16_days_pixel_reliability,h13v04,2015161192717,1,0
A2006225,2006-08-13,250m_16_days_red_reflectance,h13v04,2015161192717,1,313
A2006225,2006-08-13,250m_16_days_relative_azimuth_angle,h13v04,2015161192717,1,-5412
A2006225,2006-08-13,250m_16_days_sun_zenith_angle,h13v04,2015161192717,1,3935
A2006225,2006-08-13,250m_16_days_view_zenith_angle,h13v04,2015161192717,1,808
A2006225,2006-08-13,250m_16_days_VI_Quality,h13v04,2015161192717,1,4160
A2006225,2006-08-13,250m_16_days_NDVI,h13v04,2015161192717,1,7589
A2006225,2006-08-13,250m_16_days_EVI,h13v04,2015161192717,1,3852
A2006225,2006-08-13,250m_16_days_composite_day_of_the_year,h13v04,2015161192717,1,232
A2006241,2006-08-29,250m_16_days_blue_reflectance,h13v04,2015161195153,1,206
A2006241,2006-08-29,250m_16_days_MIR_reflectance,h13v04,2015161195153,1,389
A2006241,2006-08-29,250m_16_days_NIR_reflectance,h13v04,2015161195153,1,1744
A2006241,2006-08-29,250m_16_days_pixel_reliability,h13v04,2015161195153,1,0
A2006241,2006-08-29,250m_16_days_red_reflectance,h13v04,2015161195153,1,264
A2006241,2006-08-29,250m_16_days_relative_azimuth_angle,h13v04,2015161195153,1,10808
