# xllcorner: -4890729.07
# yllcorner: 5526394.08
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.7
# longitude: -68
# site: 24_28
# product: MOD13Q1
# start: 2011-01-01
# end: 2011-12-31
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2011001,2011-01-01,250m_16_days_blue_reflectance,h13v04,2015216113635,1,3002
A2011001,2011-01-01,250m_16_days_MIR_reflectance,h13v04,2015216113635,1,1092
A2011001,2011-01-01,250m_16_days_NIR_reflectance,h13v04,2015216113635,1,2525
A2011001,2011-01-01,250m_16_days_pixel_reliability,h13v04,2015216113635,1,2
A2011001,2011-01-01,250m_16_days_red_reflectance,h13v04,2015216113635,1,2150
A2011001,2011-01-01,250m_16_days_relative_azimuth_angle,h13v04,2015216113635,1,11324
A2011001,2011-01-01,250m_16_days_sun_zenith_angle,h13v04,2015216113635,1,7322
A2011001,2011-01-01,250m_16_days_view_zenith_angle,h13v04,2015216113635,1,1153
A2011001,2011-01-01,250m_16_days_VI_Quality,h13v04,2015216113635,1,53533
A2011001,2011-01-01,250m_16_days_NDVI,h13v04,2015216113635,1,802
A2011001,2011-01-01,250m_16_days_EVI,h13v04,2015216113635,1,638
A2011001,2011-01-01,250m_16_days_composite_day_of_the_year,h13v04,2015216113635,1,4
A2011017,2011-01-17,250m_16_days_blue_reflectance,h13v04,2015216145922,1,2191
A2011017,2011-01-17,250m_16_days_MIR_reflectance,h13v04,2015216145922,1,182
A2011017,2011-01-17,250m_16_days_NIR_reflectance,h13v04,2015216145922,1,1946
A2011017,2011-01-17,250m_16_days_pixel_reliability,h13v04,2015216145922,1,2
A2011017,2011-01-17,250m_16_days_red_reflectance,h13v04,2015216145922,1,1335
A2011017,2011-01-17,250m_16_days_relative_azimuth_angle,h13v04,2015216145922,1,11913
A2011017,2011-01-17,250m_16_days_sun_zenith_angle,h13v04,2015216145922,1,6904
A2011017,2011-01-17,250m_16_days_view_zenith_angle,h13v04,2015216145922,1,194
A2011017,2011-01-17,250m_16_days_VI_Quality,h13v04,2015216145922,1,20497
A2011017,2011-01-17,250m_16_days_NDVI,h13v04,2015216145922,1,1862
A2011017,2011-01-17,250m_16_days_EVI,h13v04,2015216145922,1,1150
A2011017,2011-01-17,250m_16_days_composite_day_of_the_year,h13v04,2015216145922,1,29
A2011033,2011-02-02,250m_16_days_blue_reflectance,h13v04,2015216132659,1,2653
A2011033,2011-02-02,250m_16_days_MIR_reflectance,h13v04,2015216132659,1,208
A2011033,2011-02-02,250m_16_days_NIR_reflectance,h13v04,2015216132659,1,1683
A2011033,2011-02-02,250m_16_days_pixel_reliability,h13v04,2015216132659,1,2
A2011033,2011-02-02,250m_16_days_red_reflectance,h13v04,2015216132659,1,981
A2011033,2011-02-02,250m_16_days_relative_azimuth_angle,h13v04,2015216132659,1,11861
A2011033,2011-02-02,250m_16_days_sun_zenith_angle,h13v04,2015216132659,1,6695
A2011033,2011-02-02,250m_16_days_view_zenith_angle,h13v04,2015216132659,1,2854
A2011033,2011-02-02,250m_16_days_VI_Quality,h13v04,2015216132659,1,20497
A2011033,2011-02-02,250m_16_days_NDVI,h13v04,2015216132659,1,2635
A2011033,2011-02-02,250m_16_days_EVI,h13v04,2015216132659,1,1385
A2011033,2011-02-02,250m_16_days_composite_day_of_the_year,h13v04,2015216132659,1,34
A2011049,2011-02-18,250m_16_days_blue_reflectance,h13v04,2015216132637,1,1987
A2011049,2011-02-18,250m_16_days_MIR_reflectance,h13v04,2015216132637,1,377
A2011049,2011-02-18,250m_16_days_NIR_reflectance,h13v04,2015216132637,1,2077
A2011049,2011-02-18,250m_16_days_pixel_reliability,h13v04,2015216132637,1,2
A2011049,2011-02-18,250m_16_days_red_reflectance,h13v04,2015216132637,1,1232
A2011049,2011-02-18,250m_16_days_relative_azimuth_angle,h13v04,2015216132637,1,11673
A2011049,2011-02-18,250m_16_days_sun_zenith_angle,h13v04,2015216132637,1,5663
A2011049,2011-02-18,250m_16_days_view_zenith_angle,h13v04,2015216132637,1,5195
A2011049,2011-02-18,250m_16_days_VI_Quality,h13v04,2015216132637,1,20497
A2011049,2011-02-18,250m_16_days_NDVI,h13v04,2015216132637,1,2553
A2011049,2011-02-18,250m_16_days_EVI,h13v04,2015216132637,1,1587
A2011049,2011-02-18,250m_16_days_composite_day_of_the_year,h13v04,2015216132637,1,62
A2011065,2011-03-06,250m_16_days_blue_reflectance,h13v04,2015217064449,1,2241
A2011065,2011-03-06,250m_16_days_MIR_reflectance,h13v04,2015217064449,1,420
A2011065,2011-03-06,250m_16_days_NIR_reflectance,h13v04,2015217064449,1,3537
A2011065,2011-03-06,250m_16_days_pixel_reliability,h13v04,2015217064449,1,2
A2011065,2011-03-06,250m_16_days_red_reflectance,h13v04,2015217064449,1,2176
A2011065,2011-03-06,250m_16_days_relative_azimuth_angle,h13v04,2015217064449,1,-5262
A2011065,2011-03-06,250m_16_days_sun_zenith_angle,h13v04,2015217064449,1,5576
A2011065,2011-03-06,250m_16_days_view_zenith_angle,h13v04,2015217064449,1,5944
A2011065,2011-03-06,250m_16_days_VI_Quality,h13v04,2015217064449,1,20497
A2011065,2011-03-06,250m_16_days_NDVI,h13v04,2015217064449,1,2382
A2011065,2011-03-06,250m_16_days_EVI,h13v04,2015217064449,1,2165
A2011065,2011-03-06,250m_16_days_composite_day_of_the_year,h13v04,2015217064449,1,78
A2011081,2011-03-22,250m_16_days_blue_reflectance,h13v04,2015217155016,1,2466
A2011081,2011-03-22,250m_16_days_MIR_reflectance,h13v04,2015217155016,1,212
A2011081,2011-03-22,250m_16_days_NIR_reflectance,h13v04,2015217155016,1,2919
A2011081,2011-03-22,250m_16_days_pixel_reliability,h13v04,2015217155016,1,2
A2011081,2011-03-22,250m_16_days_red_reflectance,h13v04,2015217155016,1,1990
A2011081,2011-03-22,250m_16_days_relative_azimuth_angle,h13v04,2015217155016,1,11660
A2011081,2011-03-22,250m_16_days_sun_zenith_angle,h13v04,2015217155016,1,4576
A2011081,2011-03-22,250m_16_days_view_zenith_angle,h13v04,2015217155016,1,204
A2011081,2011-03-22,250m_16_days_VI_Quality,h13v04,2015217155016,1,20493
A2011081,2011-03-22,250m_16_days_NDVI,h13v04,2015217155016,1,1892
A2011081,2011-03-22,250m_16_days_EVI,h13v04,2015217155016,1,1557
A2011081,2011-03-22,250m_16_days_composite_day_of_the_year,h13v04,2015217155016,1,93
A2011097,2011-04-07,250m_16_days_blue_reflectance,h13v04,2015218085810,1,1698
A2011097,2011-04-07,250m_16_days_MIR_reflectance,h13v04,2015218085810,1,196
A2011097,2011-04-07,250m_16_days_NIR_reflectance,h13v04,2015218085810,1,2228
A2011097,2011-04-07,250m_16_days_pixel_reliability,h13v04,2015218085810,1,2
A2011097,2011-04-07,250m_16_days_red_reflectance,h13v04,2015218085810,1,1215
A2011097,2011-04-07,250m_16_days_relative_azimuth_angle,h13v04,2015218085810,1,11675
A2011097,2011-04-07,250m_16_days_sun_zenith_angle,h13v04,2015218085810,1,4025
A2011097,2011-04-07,250m_16_days_view_zenith_angle,h13v04,2015218085810,1,3575
A2011097,2011-04-07,250m_16_days_VI_Quality,h13v04,2015218085810,1,18445
A2011097,2011-04-07,250m_16_days_NDVI,h13v04,2015218085810,1,2942
A2011097,2011-04-07,250m_16_days_EVI,h13v04,2015218085810,1,1883
A2011097,2011-04-07,250m_16_days_composite_day_of_the_year,h13v04,2015218085810,1,105
A2011113,2011-04-23,250m_16_days_blue_reflectance,h13v04,2015218102955,1,1331
A2011113,2011-04-23,250m_16_days_MIR_reflectance,h13v04,2015218102955,1,201
A2011113,2011-04-23,250m_16_days_NIR_reflectance,h13v04,2015218102955,1,2073
A2011113,2011-04-23,250m_16_days_pixel_reliability,h13v04,2015218102955,1,1
A2011113,2011-04-23,250m_16_days_red_reflectance,h13v04,2015218102955,1,1143
A2011113,2011-04-23,250m_16_days_relative_azimuth_angle,h13v04,2015218102955,1,11745
A2011113,2011-04-23,250m_16_days_sun_zenith_angle,h13v04,2015218102955,1,3490
A2011113,2011-04-23,250m_16_days_view_zenith_angle,h13v04,2015218102955,1,3584
A2011113,2011-04-23,250m_16_days_VI_Quality,h13v04,2015218102955,1,4365
A2011113,2011-04-23,250m_16_days_NDVI,h13v04,2015218102955,1,2891
A2011113,2011-04-23,250m_16_days_EVI,h13v04,2015218102955,1,2598
A2011113,2011-04-23,250m_16_days_composite_day_of_the_year,h13v04,2015218102955,1,121
A2011129,2011-05-09,250m_16_days_blue_reflectance,h13v04,2015219104815,1,171
A2011129,2011-05-09,250m_16_days_MIR_reflectance,h13v04,2015219104815,1,449
A2011129,2011-05-09,250m_16_days_NIR_reflectance,h13v04,2015219104815,1,1752
A2011129,2011-05-09,250m_16_days_pixel_reliability,h13v04,2015219104815,1,0
A2011129,2011-05-09,250m_16_days_red_reflectance,h13v04,2015219104815,1,331
A2011129,2011-05-09,250m_16_days_relative_azimuth_angle,h13v04,2015219104815,1,12454
A2011129,2011-05-09,250m_16_days_sun_zenith_angle,h13v04,2015219104815,1,3092
A2011129,2011-05-09,250m_16_days_view_zenith_angle,h13v04,2015219104815,1,222
A2011129,2011-05-09,250m_16_days_VI_Quality,h13v04,2015219104815,1,4160
A2011129,2011-05-09,250m_16_days_NDVI,h13v04,2015219104815,1,6821
A2011129,2011-05-09,250m_16_days_EVI,h13v04,2015219104815,1,2852
A2011129,2011-05-09,250m_16_days_composite_day_of_the_year,h13v04,2015219104815,1,141
A2011145,2011-05-25,250m_16_days_blue_reflectance,h13v04,2015219140548,1,425
A2011145,2011-05-25,250m_16_days_MIR_reflectance,h13v04,2015219140548,1,576
A2011145,2011-05-25,250m_16_days_NIR_reflectance,h13v04,2015219140548,1,2362
A2011145,2011-05-25,250m_16_days_pixel_reliability,h13v04,2015219140548,1,1
A2011145,2011-05-25,250m_16_days_red_reflectance,h13v04,2015219140548,1,696
A2011145,2011-05-25,250m_16_days_relative_azimuth_angle,h13v04,2015219140548,1,-4826
A2011145,2011-05-25,250m_16_days_sun_zenith_angle,h13v04,2015219140548,1,3202
A2011145,2011-05-25,250m_16_days_view_zenith_angle,h13v04,2015219140548,1,3320
A2011145,2011-05-25,250m_16_days_VI_Quality,h13v04,2015219140548,1,4365
A2011145,2011-05-25,250m_16_days_NDVI,h13v04,2015219140548,1,5448
A2011145,2011-05-25,250m_16_days_EVI,h13v04,2015219140548,1,3119
A2011145,2011-05-25,250m_16_days_composite_day_of_the_year,h13v04,2015219140548,1,145
A2011161,2011-06-10,250m_16_days_blue_reflectance,h13v04,2015219192159,1,163
A2011161,2011-06-10,250m_16_days_MIR_reflectance,h13v04,2015219192159,1,345
A2011161,2011-06-10,250m_16_days_NIR_reflectance,h13v04,2015219192159,1,1473
A2011161,2011-06-10,250m_16_days_pixel_reliability,h13v04,2015219192159,1,0
A2011161,2011-06-10,250m_16_days_red_reflectance,h13v04,2015219192159,1,250
A2011161,2011-06-10,250m_16_days_relative_azimuth_angle,h13v04,2015219192159,1,12223
A2011161,2011-06-10,250m_16_days_sun_zenith_angle,h13v04,2015219192159,1,2731
A2011161,2011-06-10,250m_16_days_view_zenith_angle,h13v04,2015219192159,1,2836
A2011161,2011-06-10,250m_16_days_VI_Quality,h13v04,2015219192159,1,4160
A2011161,2011-06-10,250m_16_days_NDVI,h13v04,2015219192159,1,7098
A2011161,2011-06-10,250m_16_days_EVI,h13v04,2015219192159,1,2602
A2011161,2011-06-10,250m_16_days_composite_day_of_the_year,h13v04,2015219192159,1,162
A2011177,2011-06-26,250m_16_days_blue_reflectance,h13v04,2015220075741,1,335
A2011177,2011-06-26,250m_16_days_MIR_reflectance,h13v04,2015220075741,1,517
A2011177,2011-06-26,250m_16_days_NIR_reflectance,h13v04,2015220075741,1,2144
A2011177,2011-06-26,250m_16_days_pixel_reliability,h13v04,2015220075741,1,1
