# xllcorner: -4893740.59
# yllcorner: 5522919.24
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.67
# longitude: -68
# site: 24_25
# product: MOD13Q1
# start: 2012-01-01
# end: 2012-12-31
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2012001,2012-01-01,250m_16_days_blue_reflectance,h13v04,2015236171157,1,2204
A2012001,2012-01-01,250m_16_days_MIR_reflectance,h13v04,2015236171157,1,161
A2012001,2012-01-01,250m_16_days_NIR_reflectance,h13v04,2015236171157,1,2868
A2012001,2012-01-01,250m_16_days_pixel_reliability,h13v04,2015236171157,1,2
A2012001,2012-01-01,250m_16_days_red_reflectance,h13v04,2015236171157,1,2500
A2012001,2012-01-01,250m_16_days_relative_azimuth_angle,h13v04,2015236171157,1,12197
A2012001,2012-01-01,250m_16_days_sun_zenith_angle,h13v04,2015236171157,1,7186
A2012001,2012-01-01,250m_16_days_view_zenith_angle,h13v04,2015236171157,1,240
A2012001,2012-01-01,250m_16_days_VI_Quality,h13v04,2015236171157,1,18449
A2012001,2012-01-01,250m_16_days_NDVI,h13v04,2015236171157,1,685
A2012001,2012-01-01,250m_16_days_EVI,h13v04,2015236171157,1,598
A2012001,2012-01-01,250m_16_days_composite_day_of_the_year,h13v04,2015236171157,1,16
A2012017,2012-01-17,250m_16_days_blue_reflectance,h13v04,2015237083213,1,2121
A2012017,2012-01-17,250m_16_days_MIR_reflectance,h13v04,2015237083213,1,254
A2012017,2012-01-17,250m_16_days_NIR_reflectance,h13v04,2015237083213,1,2159
A2012017,2012-01-17,250m_16_days_pixel_reliability,h13v04,2015237083213,1,3
A2012017,2012-01-17,250m_16_days_red_reflectance,h13v04,2015237083213,1,1741
A2012017,2012-01-17,250m_16_days_relative_azimuth_angle,h13v04,2015237083213,1,11649
A2012017,2012-01-17,250m_16_days_sun_zenith_angle,h13v04,2015237083213,1,6843
A2012017,2012-01-17,250m_16_days_view_zenith_angle,h13v04,2015237083213,1,3575
A2012017,2012-01-17,250m_16_days_VI_Quality,h13v04,2015237083213,1,2062
A2012017,2012-01-17,250m_16_days_NDVI,h13v04,2015237083213,1,1071
A2012017,2012-01-17,250m_16_days_EVI,h13v04,2015237083213,1,751
A2012017,2012-01-17,250m_16_days_composite_day_of_the_year,h13v04,2015237083213,1,28
A2012033,2012-02-02,250m_16_days_blue_reflectance,h13v04,2015237195223,1,2107
A2012033,2012-02-02,250m_16_days_MIR_reflectance,h13v04,2015237195223,1,193
A2012033,2012-02-02,250m_16_days_NIR_reflectance,h13v04,2015237195223,1,2647
A2012033,2012-02-02,250m_16_days_pixel_reliability,h13v04,2015237195223,1,2
A2012033,2012-02-02,250m_16_days_red_reflectance,h13v04,2015237195223,1,2079
A2012033,2012-02-02,250m_16_days_relative_azimuth_angle,h13v04,2015237195223,1,-5912
A2012033,2012-02-02,250m_16_days_sun_zenith_angle,h13v04,2015237195223,1,6834
A2012033,2012-02-02,250m_16_days_view_zenith_angle,h13v04,2015237195223,1,1688
A2012033,2012-02-02,250m_16_days_VI_Quality,h13v04,2015237195223,1,18449
A2012033,2012-02-02,250m_16_days_NDVI,h13v04,2015237195223,1,1201
A2012033,2012-02-02,250m_16_days_EVI,h13v04,2015237195223,1,964
A2012033,2012-02-02,250m_16_days_composite_day_of_the_year,h13v04,2015237195223,1,34
A2012049,2012-02-18,250m_16_days_blue_reflectance,h13v04,2015238134139,1,1778
A2012049,2012-02-18,250m_16_days_MIR_reflectance,h13v04,2015238134139,1,228
A2012049,2012-02-18,250m_16_days_NIR_reflectance,h13v04,2015238134139,1,2325
A2012049,2012-02-18,250m_16_days_pixel_reliability,h13v04,2015238134139,1,2
A2012049,2012-02-18,250m_16_days_red_reflectance,h13v04,2015238134139,1,1259
A2012049,2012-02-18,250m_16_days_relative_azimuth_angle,h13v04,2015238134139,1,11852
A2012049,2012-02-18,250m_16_days_sun_zenith_angle,h13v04,2015238134139,1,6107
A2012049,2012-02-18,250m_16_days_view_zenith_angle,h13v04,2015238134139,1,4216
A2012049,2012-02-18,250m_16_days_VI_Quality,h13v04,2015238134139,1,18453
A2012049,2012-02-18,250m_16_days_NDVI,h13v04,2015238134139,1,2974
A2012049,2012-02-18,250m_16_days_EVI,h13v04,2015238134139,1,1961
A2012049,2012-02-18,250m_16_days_composite_day_of_the_year,h13v04,2015238134139,1,51
A2012065,2012-03-05,250m_16_days_blue_reflectance,h13v04,2015238151627,1,1542
A2012065,2012-03-05,250m_16_days_MIR_reflectance,h13v04,2015238151627,1,310
A2012065,2012-03-05,250m_16_days_NIR_reflectance,h13v04,2015238151627,1,2409
A2012065,2012-03-05,250m_16_days_pixel_reliability,h13v04,2015238151627,1,2
A2012065,2012-03-05,250m_16_days_red_reflectance,h13v04,2015238151627,1,1005
A2012065,2012-03-05,250m_16_days_relative_azimuth_angle,h13v04,2015238151627,1,-5499
A2012065,2012-03-05,250m_16_days_sun_zenith_angle,h13v04,2015238151627,1,5415
A2012065,2012-03-05,250m_16_days_view_zenith_angle,h13v04,2015238151627,1,3993
