# xllcorner: -4886559.24
# yllcorner: 5530795.52
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.74
# longitude: -68
# site: 24_32
# product: MOD13Q1
# start: 2015-01-01
# end: 2015-12-31
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2015001,2015-01-01,250m_16_days_blue_reflectance,h13v04,2015295101425,1,1452
A2015001,2015-01-01,250m_16_days_MIR_reflectance,h13v04,2015295101425,1,607
A2015001,2015-01-01,250m_16_days_NIR_reflectance,h13v04,2015295101425,1,2153
A2015001,2015-01-01,250m_16_days_pixel_reliability,h13v04,2015295101425,1,3
A2015001,2015-01-01,250m_16_days_red_reflectance,h13v04,2015295101425,1,1567
A2015001,2015-01-01,250m_16_days_relative_azimuth_angle,h13v04,2015295101425,1,-6079
A2015001,2015-01-01,250m_16_days_sun_zenith_angle,h13v04,2015295101425,1,7410
A2015001,2015-01-01,250m_16_days_view_zenith_angle,h13v04,2015295101425,1,4598
A2015001,2015-01-01,250m_16_days_VI_Quality,h13v04,2015295101425,1,20502
A2015001,2015-01-01,250m_16_days_NDVI,h13v04,2015295101425,1,1575
A2015001,2015-01-01,250m_16_days_EVI,h13v04,2015295101425,1,1067
A2015001,2015-01-01,250m_16_days_composite_day_of_the_year,h13v04,2015295101425,1,14
A2015017,2015-01-17,250m_16_days_blue_reflectance,h13v04,2015295115329,1,1269
A2015017,2015-01-17,250m_16_days_MIR_reflectance,h13v04,2015295115329,1,399
A2015017,2015-01-17,250m_16_days_NIR_reflectance,h13v04,2015295115329,1,1124
A2015017,2015-01-17,250m_16_days_pixel_reliability,h13v04,2015295115329,1,3
A2015017,2015-01-17,250m_16_days_red_reflectance,h13v04,2015295115329,1,762
A2015017,2015-01-17,250m_16_days_relative_azimuth_angle,h13v04,2015295115329,1,-6067
A2015017,2015-01-17,250m_16_days_sun_zenith_angle,h13v04,2015295115329,1,7194
A2015017,2015-01-17,250m_16_days_view_zenith_angle,h13v04,2015295115329,1,736
A2015017,2015-01-17,250m_16_days_VI_Quality,h13v04,2015295115329,1,20498
A2015017,2015-01-17,250m_16_days_NDVI,h13v04,2015295115329,1,1919
A2015017,2015-01-17,250m_16_days_EVI,h13v04,2015295115329,1,761
A2015017,2015-01-17,250m_16_days_composite_day_of_the_year,h13v04,2015295115329,1,17
A2015033,2015-02-02,250m_16_days_blue_reflectance,h13v04,2015296122945,1,1236
A2015033,2015-02-02,250m_16_days_MIR_reflectance,h13v04,2015296122945,1,463
A2015033,2015-02-02,250m_16_days_NIR_reflectance,h13v04,2015296122945,1,1431
A2015033,2015-02-02,250m_16_days_pixel_reliability,h13v04,2015296122945,1,2
A2015033,2015-02-02,250m_16_days_red_reflectance,h13v04,2015296122945,1,972
A2015033,2015-02-02,250m_16_days_relative_azimuth_angle,h13v04,2015296122945,1,-6034
A2015033,2015-02-02,250m_16_days_sun_zenith_angle,h13v04,2015296122945,1,6825
A2015033,2015-02-02,250m_16_days_view_zenith_angle,h13v04,2015296122945,1,736
