# site: 60_3
# product: MOD13Q1
# start: 2007-01-01
# end: 2007-12-31
# complete: FALSE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2007321,2007-11-17,250m_16_days_blue_reflectance,h13v04,2015168094359,1,1240
A2007321,2007-11-17,250m_16_days_MIR_reflectance,h13v04,2015168094359,1,365
A2007321,2007-11-17,250m_16_days_NIR_reflectance,h13v04,2015168094359,1,2148
A2007321,2007-11-17,250m_16_days_pixel_reliability,h13v04,2015168094359,1,2
A2007321,2007-11-17,250m_16_days_red_reflectance,h13v04,2015168094359,1,1059
A2007321,2007-11-17,250m_16_days_relative_azimuth_angle,h13v04,2015168094359,1,10999
A2007321,2007-11-17,250m_16_days_sun_zenith_angle,h13v04,2015168094359,1,7077
A2007321,2007-11-17,250m_16_days_view_zenith_angle,h13v04,2015168094359,1,4889
A2007321,2007-11-17,250m_16_days_VI_Quality,h13v04,2015168094359,1,20501
A2007321,2007-11-17,250m_16_days_NDVI,h13v04,2015168094359,1,3395
A2007321,2007-11-17,250m_16_days_EVI,h13v04,2015168094359,1,2061
A2007321,2007-11-17,250m_16_days_composite_day_of_the_year,h13v04,2015168094359,1,332
A2007337,2007-12-03,250m_16_days_blue_reflectance,h13v04,2015169034234,1,1517
A2007337,2007-12-03,250m_16_days_MIR_reflectance,h13v04,2015169034234,1,254
A2007337,2007-12-03,250m_16_days_NIR_reflectance,h13v04,2015169034234,1,1959
A2007337,2007-12-03,250m_16_days_pixel_reliability,h13v04,2015169034234,1,2
A2007337,2007-12-03,250m_16_days_red_reflectance,h13v04,2015169034234,1,1091
A2007337,2007-12-03,250m_16_days_relative_azimuth_angle,h13v04,2015169034234,1,11188
A2007337,2007-12-03,250m_16_days_sun_zenith_angle,h13v04,2015169034234,1,7245
A2007337,2007-12-03,250m_16_days_view_zenith_angle,h13v04,2015169034234,1,3105
A2007337,2007-12-03,250m_16_days_VI_Quality,h13v04,2015169034234,1,20497
A2007337,2007-12-03,250m_16_days_NDVI,h13v04,2015169034234,1,2845
A2007337,2007-12-03,250m_16_days_EVI,h13v04,2015169034234,1,1662
A2007337,2007-12-03,250m_16_days_composite_day_of_the_year,h13v04,2015169034234,1,343
A2007353,2007-12-19,250m_16_days_blue_reflectance,h13v04,2018222150339,1,1733
A2007353,2007-12-19,250m_16_days_MIR_reflectance,h13v04,2018222150339,1,466
A2007353,2007-12-19,250m_16_days_NIR_reflectance,h13v04,2018222150339,1,2705
A2007353,2007-12-19,250m_16_days_pixel_reliability,h13v04,2018222150339,1,2
A2007353,2007-12-19,250m_16_days_red_reflectance,h13v04,2018222150339,1,1297
A2007353,2007-12-19,250m_16_days_relative_azimuth_angle,h13v04,2018222150339,1,-6323
A2007353,2007-12-19,250m_16_days_sun_zenith_angle,h13v04,2018222150339,1,7526
A2007353,2007-12-19,250m_16_days_view_zenith_angle,h13v04,2018222150339,1,4440
A2007353,2007-12-19,250m_16_days_VI_Quality,h13v04,2018222150339,1,20505
A2007353,2007-12-19,250m_16_days_NDVI,h13v04,2018222150339,1,3518
A2007353,2007-12-19,250m_16_days_EVI,h13v04,2018222150339,1,2225
A2007353,2007-12-19,250m_16_days_composite_day_of_the_year,h13v04,2018222150339,1,360
