# xllcorner: -4931500.59
# yllcorner: 5499521.91
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.46
# longitude: -68.23
# site: 1_4
# product: MOD13Q1
# start: 2007-01-01
# end: 2007-12-31
# complete: FALSE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2007001,2007-01-01,250m_16_days_blue_reflectance,h13v04,2015160165458,1,1997
A2007001,2007-01-01,250m_16_days_MIR_reflectance,h13v04,2015160165458,1,224
A2007001,2007-01-01,250m_16_days_NIR_reflectance,h13v04,2015160165458,1,2493
A2007001,2007-01-01,250m_16_days_pixel_reliability,h13v04,2015160165458,1,2
A2007001,2007-01-01,250m_16_days_red_reflectance,h13v04,2015160165458,1,1161
A2007001,2007-01-01,250m_16_days_relative_azimuth_angle,h13v04,2015160165458,1,11564
A2007001,2007-01-01,250m_16_days_sun_zenith_angle,h13v04,2015160165458,1,7118
A2007001,2007-01-01,250m_16_days_view_zenith_angle,h13v04,2015160165458,1,3556
A2007001,2007-01-01,250m_16_days_VI_Quality,h13v04,2015160165458,1,20497
A2007001,2007-01-01,250m_16_days_NDVI,h13v04,2015160165458,1,3645
A2007001,2007-01-01,250m_16_days_EVI,h13v04,2015160165458,1,2438
A2007001,2007-01-01,250m_16_days_composite_day_of_the_year,h13v04,2015160165458,1,14
A2007017,2007-01-17,250m_16_days_blue_reflectance,h13v04,2015161220821,1,1127
A2007017,2007-01-17,250m_16_days_MIR_reflectance,h13v04,2015161220821,1,229
A2007017,2007-01-17,250m_16_days_NIR_reflectance,h13v04,2015161220821,1,2421
A2007017,2007-01-17,250m_16_days_pixel_reliability,h13v04,2015161220821,1,2
A2007017,2007-01-17,250m_16_days_red_reflectance,h13v04,2015161220821,1,1026
A2007017,2007-01-17,250m_16_days_relative_azimuth_angle,h13v04,2015161220821,1,-6077
A2007017,2007-01-17,250m_16_days_sun_zenith_angle,h13v04,2015161220821,1,6962
A2007017,2007-01-17,250m_16_days_view_zenith_angle,h13v04,2015161220821,1,799
A2007017,2007-01-17,250m_16_days_VI_Quality,h13v04,2015161220821,1,18449
A2007017,2007-01-17,250m_16_days_NDVI,h13v04,2015161220821,1,4046
A2007017,2007-01-17,250m_16_days_EVI,h13v04,2015161220821,1,2593
A2007017,2007-01-17,250m_16_days_composite_day_of_the_year,h13v04,2015161220821,1,27
A2007033,2007-02-02,250m_16_days_blue_reflectance,h13v04,2015161220108,1,897
A2007033,2007-02-02,250m_16_days_MIR_reflectance,h13v04,2015161220108,1,323
A2007033,2007-02-02,250m_16_days_NIR_reflectance,h13v04,2015161220108,1,2442
A2007033,2007-02-02,250m_16_days_pixel_reliability,h13v04,2015161220108,1,1
A2007033,2007-02-02,250m_16_days_red_reflectance,h13v04,2015161220108,1,998
A2007033,2007-02-02,250m_16_days_relative_azimuth_angle,h13v04,2015161220108,1,11702
A2007033,2007-02-02,250m_16_days_sun_zenith_angle,h13v04,2015161220108,1,6310
A2007033,2007-02-02,250m_16_days_view_zenith_angle,h13v04,2015161220108,1,4728
A2007033,2007-02-02,250m_16_days_VI_Quality,h13v04,2015161220108,1,4113
A2007033,2007-02-02,250m_16_days_NDVI,h13v04,2015161220108,1,4197
A2007033,2007-02-02,250m_16_days_EVI,h13v04,2015161220108,1,3084
A2007033,2007-02-02,250m_16_days_composite_day_of_the_year,h13v04,2015161220108,1,44
A2007049,2007-02-18,250m_16_days_blue_reflectance,h13v04,2015161222126,1,924
A2007049,2007-02-18,250m_16_days_MIR_reflectance,h13v04,2015161222126,1,296
A2007049,2007-02-18,250m_16_days_NIR_reflectance,h13v04,2015161222126,1,2247
A2007049,2007-02-18,250m_16_days_pixel_reliability,h13v04,2015161222126,1,1
A2007049,2007-02-18,250m_16_days_red_reflectance,h13v04,2015161222126,1,736
A2007049,2007-02-18,250m_16_days_relative_azimuth_angle,h13v04,2015161222126,1,11781
A2007049,2007-02-18,250m_16_days_sun_zenith_angle,h13v04,2015161222126,1,5730
A2007049,2007-02-18,250m_16_days_view_zenith_angle,h13v04,2015161222126,1,4727
A2007049,2007-02-18,250m_16_days_VI_Quality,h13v04,2015161222126,1,37145
A2007049,2007-02-18,250m_16_days_NDVI,h13v04,2015161222126,1,5065
A2007049,2007-02-18,250m_16_days_EVI,h13v04,2015161222126,1,3881
A2007049,2007-02-18,250m_16_days_composite_day_of_the_year,h13v04,2015161222126,1,60
A2007065,2007-03-06,250m_16_days_blue_reflectance,h13v04,2015161224455,1,2110
A2007065,2007-03-06,250m_16_days_MIR_reflectance,h13v04,2015161224455,1,223
A2007065,2007-03-06,250m_16_days_NIR_reflectance,h13v04,2015161224455,1,2398
A2007065,2007-03-06,250m_16_days_pixel_reliability,h13v04,2015161224455,1,2
A2007065,2007-03-06,250m_16_days_red_reflectance,h13v04,2015161224455,1,858
A2007065,2007-03-06,250m_16_days_relative_azimuth_angle,h13v04,2015161224455,1,-5447
A2007065,2007-03-06,250m_16_days_sun_zenith_angle,h13v04,2015161224455,1,5307
A2007065,2007-03-06,250m_16_days_view_zenith_angle,h13v04,2015161224455,1,782
A2007065,2007-03-06,250m_16_days_VI_Quality,h13v04,2015161224455,1,18445
A2007065,2007-03-06,250m_16_days_NDVI,h13v04,2015161224455,1,4729
A2007065,2007-03-06,250m_16_days_EVI,h13v04,2015161224455,1,2904
A2007065,2007-03-06,250m_16_days_composite_day_of_the_year,h13v04,2015161224455,1,75
A2007081,2007-03-22,250m_16_days_blue_reflectance,h13v04,2015161230425,1,1238
A2007081,2007-03-22,250m_16_days_MIR_reflectance,h13v04,2015161230425,1,238
A2007081,2007-03-22,250m_16_days_NIR_reflectance,h13v04,2015161230425,1,2706
A2007081,2007-03-22,250m_16_days_pixel_reliability,h13v04,2015161230425,1,2
A2007081,2007-03-22,250m_16_days_red_reflectance,h13v04,2015161230425,1,1463
A2007081,2007-03-22,250m_16_days_relative_azimuth_angle,h13v04,2015161230425,1,11419
A2007081,2007-03-22,250m_16_days_sun_zenith_angle,h13v04,2015161230425,1,4530
A2007081,2007-03-22,250m_16_days_view_zenith_angle,h13v04,2015161230425,1,5594
A2007081,2007-03-22,250m_16_days_VI_Quality,h13v04,2015161230425,1,20497
A2007081,2007-03-22,250m_16_days_NDVI,h13v04,2015161230425,1,2981
A2007081,2007-03-22,250m_16_days_EVI,h13v04,2015161230425,1,2193
A2007081,2007-03-22,250m_16_days_composite_day_of_the_year,h13v04,2015161230425,1,90
A2007097,2007-04-07,250m_16_days_blue_reflectance,h13v04,2015161231853,1,1090
A2007097,2007-04-07,250m_16_days_MIR_reflectance,h13v04,2015161231853,1,412
A2007097,2007-04-07,250m_16_days_NIR_reflectance,h13v04,2015161231853,1,3132
A2007097,2007-04-07,250m_16_days_pixel_reliability,h13v04,2015161231853,1,3
A2007097,2007-04-07,250m_16_days_red_reflectance,h13v04,2015161231853,1,1423
A2007097,2007-04-07,250m_16_days_relative_azimuth_angle,h13v04,2015161231853,1,-5216
A2007097,2007-04-07,250m_16_days_sun_zenith_angle,h13v04,2015161231853,1,4104
A2007097,2007-04-07,250m_16_days_view_zenith_angle,h13v04,2015161231853,1,4061
A2007097,2007-04-07,250m_16_days_VI_Quality,h13v04,2015161231853,1,4110
A2007097,2007-04-07,250m_16_days_NDVI,h13v04,2015161231853,1,3751
A2007097,2007-04-07,250m_16_days_EVI,h13v04,2015161231853,1,2935
A2007097,2007-04-07,250m_16_days_composite_day_of_the_year,h13v04,2015161231853,1,111
A2007113,2007-04-23,250m_16_days_blue_reflectance,h13v04,2015161232708,1,1093
A2007113,2007-04-23,250m_16_days_MIR_reflectance,h13v04,2015161232708,1,218
A2007113,2007-04-23,250m_16_days_NIR_reflectance,h13v04,2015161232708,1,2556
A2007113,2007-04-23,250m_16_days_pixel_reliability,h13v04,2015161232708,1,2
A2007113,2007-04-23,250m_16_days_red_reflectance,h13v04,2015161232708,1,1396
A2007113,2007-04-23,250m_16_days_relative_azimuth_angle,h13v04,2015161232708,1,11328
