# xllcorner: -4878219.56
# yllcorner: 5498595.32
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.45
# longitude: -67.48
# site: 76_3
# product: MOD13Q1
# start: 2007-01-01
# end: 2007-12-31
# complete: FALSE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2007001,2007-01-01,250m_16_days_blue_reflectance,h13v04,2015160165458,1,1583
A2007001,2007-01-01,250m_16_days_MIR_reflectance,h13v04,2015160165458,1,221
A2007001,2007-01-01,250m_16_days_NIR_reflectance,h13v04,2015160165458,1,2418
A2007001,2007-01-01,250m_16_days_pixel_reliability,h13v04,2015160165458,1,2
A2007001,2007-01-01,250m_16_days_red_reflectance,h13v04,2015160165458,1,1725
A2007001,2007-01-01,250m_16_days_relative_azimuth_angle,h13v04,2015160165458,1,11671
A2007001,2007-01-01,250m_16_days_sun_zenith_angle,h13v04,2015160165458,1,7327
A2007001,2007-01-01,250m_16_days_view_zenith_angle,h13v04,2015160165458,1,618
A2007001,2007-01-01,250m_16_days_VI_Quality,h13v04,2015160165458,1,20497
A2007001,2007-01-01,250m_16_days_NDVI,h13v04,2015160165458,1,1672
A2007001,2007-01-01,250m_16_days_EVI,h13v04,2015160165458,1,1224
A2007001,2007-01-01,250m_16_days_composite_day_of_the_year,h13v04,2015160165458,1,2
A2007017,2007-01-17,250m_16_days_blue_reflectance,h13v04,2015161220821,1,1171
A2007017,2007-01-17,250m_16_days_MIR_reflectance,h13v04,2015161220821,1,283
A2007017,2007-01-17,250m_16_days_NIR_reflectance,h13v04,2015161220821,1,2351
A2007017,2007-01-17,250m_16_days_pixel_reliability,h13v04,2015161220821,1,2
A2007017,2007-01-17,250m_16_days_red_reflectance,h13v04,2015161220821,1,1239
A2007017,2007-01-17,250m_16_days_relative_azimuth_angle,h13v04,2015161220821,1,11570
A2007017,2007-01-17,250m_16_days_sun_zenith_angle,h13v04,2015161220821,1,6962
A2007017,2007-01-17,250m_16_days_view_zenith_angle,h13v04,2015161220821,1,4461
A2007017,2007-01-17,250m_16_days_VI_Quality,h13v04,2015161220821,1,20501
A2007017,2007-01-17,250m_16_days_NDVI,h13v04,2015161220821,1,3097
A2007017,2007-01-17,250m_16_days_EVI,h13v04,2015161220821,1,2045
A2007017,2007-01-17,250m_16_days_composite_day_of_the_year,h13v04,2015161220821,1,21
A2007033,2007-02-02,250m_16_days_blue_reflectance,h13v04,2015161220108,1,1027
A2007033,2007-02-02,250m_16_days_MIR_reflectance,h13v04,2015161220108,1,356
A2007033,2007-02-02,250m_16_days_NIR_reflectance,h13v04,2015161220108,1,2478
A2007033,2007-02-02,250m_16_days_pixel_reliability,h13v04,2015161220108,1,2
A2007033,2007-02-02,250m_16_days_red_reflectance,h13v04,2015161220108,1,1271
A2007033,2007-02-02,250m_16_days_relative_azimuth_angle,h13v04,2015161220108,1,11659
A2007033,2007-02-02,250m_16_days_sun_zenith_angle,h13v04,2015161220108,1,6578
A2007033,2007-02-02,250m_16_days_view_zenith_angle,h13v04,2015161220108,1,5392
A2007033,2007-02-02,250m_16_days_VI_Quality,h13v04,2015161220108,1,20501
A2007033,2007-02-02,250m_16_days_NDVI,h13v04,2015161220108,1,3219
A2007033,2007-02-02,250m_16_days_EVI,h13v04,2015161220108,1,2194
A2007033,2007-02-02,250m_16_days_composite_day_of_the_year,h13v04,2015161220108,1,35
A2007049,2007-02-18,250m_16_days_blue_reflectance,h13v04,2015161222126,1,2016
A2007049,2007-02-18,250m_16_days_MIR_reflectance,h13v04,2015161222126,1,351
A2007049,2007-02-18,250m_16_days_NIR_reflectance,h13v04,2015161222126,1,3728
A2007049,2007-02-18,250m_16_days_pixel_reliability,h13v04,2015161222126,1,2
A2007049,2007-02-18,250m_16_days_red_reflectance,h13v04,2015161222126,1,2695
A2007049,2007-02-18,250m_16_days_relative_azimuth_angle,h13v04,2015161222126,1,-5772
A2007049,2007-02-18,250m_16_days_sun_zenith_angle,h13v04,2015161222126,1,6213
A2007049,2007-02-18,250m_16_days_view_zenith_angle,h13v04,2015161222126,1,2993
A2007049,2007-02-18,250m_16_days_VI_Quality,h13v04,2015161222126,1,20497
A2007049,2007-02-18,250m_16_days_NDVI,h13v04,2015161222126,1,1608
A2007049,2007-02-18,250m_16_days_EVI,h13v04,2015161222126,1,1572
A2007049,2007-02-18,250m_16_days_composite_day_of_the_year,h13v04,2015161222126,1,54
A2007065,2007-03-06,250m_16_days_blue_reflectance,h13v04,2015161224455,1,2453
A2007065,2007-03-06,250m_16_days_MIR_reflectance,h13v04,2015161224455,1,196
A2007065,2007-03-06,250m_16_days_NIR_reflectance,h13v04,2015161224455,1,4657
A2007065,2007-03-06,250m_16_days_pixel_reliability,h13v04,2015161224455,1,2
A2007065,2007-03-06,250m_16_days_red_reflectance,h13v04,2015161224455,1,4072
A2007065,2007-03-06,250m_16_days_relative_azimuth_angle,h13v04,2015161224455,1,-4963
