# site: 1_17
# product: MOD13Q1
# start: 2018-01-01
# end: 2018-12-31
# complete: FALSE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2018161,2018-06-10,250m_16_days_blue_reflectance,h13v04,2018177235709,1,267
A2018161,2018-06-10,250m_16_days_MIR_reflectance,h13v04,2018177235709,1,1039
A2018161,2018-06-10,250m_16_days_NIR_reflectance,h13v04,2018177235709,1,1769
A2018161,2018-06-10,250m_16_days_pixel_reliability,h13v04,2018177235709,1,0
A2018161,2018-06-10,250m_16_days_red_reflectance,h13v04,2018177235709,1,475
A2018161,2018-06-10,250m_16_days_relative_azimuth_angle,h13v04,2018177235709,1,-4856
A2018161,2018-06-10,250m_16_days_sun_zenith_angle,h13v04,2018177235709,1,2907
A2018161,2018-06-10,250m_16_days_view_zenith_angle,h13v04,2018177235709,1,1679
A2018161,2018-06-10,250m_16_days_VI_Quality,h13v04,2018177235709,1,4164
A2018161,2018-06-10,250m_16_days_NDVI,h13v04,2018177235709,1,5766
A2018161,2018-06-10,250m_16_days_EVI,h13v04,2018177235709,1,2564
A2018161,2018-06-10,250m_16_days_composite_day_of_the_year,h13v04,2018177235709,1,162
A2018177,2018-06-26,250m_16_days_blue_reflectance,h13v04,2018197102748,1,200
A2018177,2018-06-26,250m_16_days_MIR_reflectance,h13v04,2018197102748,1,729
A2018177,2018-06-26,250m_16_days_NIR_reflectance,h13v04,2018197102748,1,2227
A2018177,2018-06-26,250m_16_days_pixel_reliability,h13v04,2018197102748,1,1
A2018177,2018-06-26,250m_16_days_red_reflectance,h13v04,2018197102748,1,344
A2018177,2018-06-26,250m_16_days_relative_azimuth_angle,h13v04,2018197102748,1,-3911
A2018177,2018-06-26,250m_16_days_sun_zenith_angle,h13v04,2018197102748,1,3361
A2018177,2018-06-26,250m_16_days_view_zenith_angle,h13v04,2018197102748,1,5955
A2018177,2018-06-26,250m_16_days_VI_Quality,h13v04,2018197102748,1,4168
A2018177,2018-06-26,250m_16_days_NDVI,h13v04,2018197102748,1,7323
A2018177,2018-06-26,250m_16_days_EVI,h13v04,2018197102748,1,3680
A2018177,2018-06-26,250m_16_days_composite_day_of_the_year,h13v04,2018197102748,1,177
A2018193,2018-07-12,250m_16_days_blue_reflectance,h13v04,2018210002750,1,243
A2018193,2018-07-12,250m_16_days_MIR_reflectance,h13v04,2018210002750,1,675
A2018193,2018-07-12,250m_16_days_NIR_reflectance,h13v04,2018210002750,1,2384
A2018193,2018-07-12,250m_16_days_pixel_reliability,h13v04,2018210002750,1,0
A2018193,2018-07-12,250m_16_days_red_reflectance,h13v04,2018210002750,1,323
A2018193,2018-07-12,250m_16_days_relative_azimuth_angle,h13v04,2018210002750,1,-4905
A2018193,2018-07-12,250m_16_days_sun_zenith_angle,h13v04,2018210002750,1,3148
A2018193,2018-07-12,250m_16_days_view_zenith_angle,h13v04,2018210002750,1,727
A2018193,2018-07-12,250m_16_days_VI_Quality,h13v04,2018210002750,1,4164
A2018193,2018-07-12,250m_16_days_NDVI,h13v04,2018210002750,1,7613
A2018193,2018-07-12,250m_16_days_EVI,h13v04,2018210002750,1,4122
A2018193,2018-07-12,250m_16_days_composite_day_of_the_year,h13v04,2018210002750,1,201
A2018209,2018-07-28,250m_16_days_blue_reflectance,h13v04,2018227125537,1,168
A2018209,2018-07-28,250m_16_days_MIR_reflectance,h13v04,2018227125537,1,548
A2018209,2018-07-28,250m_16_days_NIR_reflectance,h13v04,2018227125537,1,1917
A2018209,2018-07-28,250m_16_days_pixel_reliability,h13v04,2018227125537,1,1
A2018209,2018-07-28,250m_16_days_red_reflectance,h13v04,2018227125537,1,242
A2018209,2018-07-28,250m_16_days_relative_azimuth_angle,h13v04,2018227125537,1,11458
A2018209,2018-07-28,250m_16_days_sun_zenith_angle,h13v04,2018227125537,1,3645
A2018209,2018-07-28,250m_16_days_view_zenith_angle,h13v04,2018227125537,1,244
A2018209,2018-07-28,250m_16_days_VI_Quality,h13v04,2018227125537,1,4233
A2018209,2018-07-28,250m_16_days_NDVI,h13v04,2018227125537,1,7758
A2018209,2018-07-28,250m_16_days_EVI,h13v04,2018227125537,1,3458
A2018209,2018-07-28,250m_16_days_composite_day_of_the_year,h13v04,2018227125537,1,224
A2018225,2018-08-13,250m_16_days_blue_reflectance,h13v04,2018241235535,1,184
A2018225,2018-08-13,250m_16_days_MIR_reflectance,h13v04,2018241235535,1,731
A2018225,2018-08-13,250m_16_days_NIR_reflectance,h13v04,2018241235535,1,2400
A2018225,2018-08-13,250m_16_days_pixel_reliability,h13v04,2018241235535,1,1
A2018225,2018-08-13,250m_16_days_red_reflectance,h13v04,2018241235535,1,312
A2018225,2018-08-13,250m_16_days_relative_azimuth_angle,h13v04,2018241235535,1,-4926
A2018225,2018-08-13,250m_16_days_sun_zenith_angle,h13v04,2018241235535,1,4099
A2018225,2018-08-13,250m_16_days_view_zenith_angle,h13v04,2018241235535,1,4598
