# xllcorner: -4890729.07
# yllcorner: 5526394.08
# cellsize: 231.656358264
# nrows: 1
# ncols: 1
# band: all
# latitude: 49.7
# longitude: -68
# site: 24_28
# product: MOD13Q1
# start: 2018-01-01
# end: 2018-12-31
# complete: TRUE
modis_date,calendar_date,band,tile,proc_date,pixel,data
A2018001,2018-01-01,250m_16_days_blue_reflectance,h13v04,2018017224537,1,2567
A2018001,2018-01-01,250m_16_days_MIR_reflectance,h13v04,2018017224537,1,401
A2018001,2018-01-01,250m_16_days_NIR_reflectance,h13v04,2018017224537,1,2399
A2018001,2018-01-01,250m_16_days_pixel_reliability,h13v04,2018017224537,1,2
A2018001,2018-01-01,250m_16_days_red_reflectance,h13v04,2018017224537,1,2151
A2018001,2018-01-01,250m_16_days_relative_azimuth_angle,h13v04,2018017224537,1,11335
A2018001,2018-01-01,250m_16_days_sun_zenith_angle,h13v04,2018017224537,1,7270
A2018001,2018-01-01,250m_16_days_view_zenith_angle,h13v04,2018017224537,1,5164
A2018001,2018-01-01,250m_16_days_VI_Quality,h13v04,2018017224537,1,20505
A2018001,2018-01-01,250m_16_days_NDVI,h13v04,2018017224537,1,545
A2018001,2018-01-01,250m_16_days_EVI,h13v04,2018017224537,1,353
A2018001,2018-01-01,250m_16_days_composite_day_of_the_year,h13v04,2018017224537,1,1
A2018017,2018-01-17,250m_16_days_blue_reflectance,h13v04,2018033224000,1,2832
A2018017,2018-01-17,250m_16_days_MIR_reflectance,h13v04,2018033224000,1,445
A2018017,2018-01-17,250m_16_days_NIR_reflectance,h13v04,2018033224000,1,2434
A2018017,2018-01-17,250m_16_days_pixel_reliability,h13v04,2018033224000,1,2
A2018017,2018-01-17,250m_16_days_red_reflectance,h13v04,2018033224000,1,2115
A2018017,2018-01-17,250m_16_days_relative_azimuth_angle,h13v04,2018033224000,1,-5985
A2018017,2018-01-17,250m_16_days_sun_zenith_angle,h13v04,2018033224000,1,7196
A2018017,2018-01-17,250m_16_days_view_zenith_angle,h13v04,2018033224000,1,1744
A2018017,2018-01-17,250m_16_days_VI_Quality,h13v04,2018033224000,1,53277
A2018017,2018-01-17,250m_16_days_NDVI,h13v04,2018033224000,1,701
A2018017,2018-01-17,250m_16_days_EVI,h13v04,2018033224000,1,455
A2018017,2018-01-17,250m_16_days_composite_day_of_the_year,h13v04,2018033224000,1,18
A2018033,2018-02-02,250m_16_days_blue_reflectance,h13v04,2018049223224,1,2724
A2018033,2018-02-02,250m_16_days_MIR_reflectance,h13v04,2018049223224,1,1503
A2018033,2018-02-02,250m_16_days_NIR_reflectance,h13v04,2018049223224,1,2817
A2018033,2018-02-02,250m_16_days_pixel_reliability,h13v04,2018049223224,1,3
A2018033,2018-02-02,250m_16_days_red_reflectance,h13v04,2018049223224,1,2431
A2018033,2018-02-02,250m_16_days_relative_azimuth_angle,h13v04,2018049223224,1,11675
A2018033,2018-02-02,250m_16_days_sun_zenith_angle,h13v04,2018049223224,1,6655
A2018033,2018-02-02,250m_16_days_view_zenith_angle,h13v04,2018049223224,1,5163
A2018033,2018-02-02,250m_16_days_VI_Quality,h13v04,2018049223224,1,4118
A2018033,2018-02-02,250m_16_days_NDVI,h13v04,2018049223224,1,735
A2018033,2018-02-02,250m_16_days_EVI,h13v04,2018049223224,1,517
A2018033,2018-02-02,250m_16_days_composite_day_of_the_year,h13v04,2018049223224,1,33
A2018049,2018-02-18,250m_16_days_blue_reflectance,h13v04,2018066165820,1,1678
A2018049,2018-02-18,250m_16_days_MIR_reflectance,h13v04,2018066165820,1,629
A2018049,2018-02-18,250m_16_days_NIR_reflectance,h13v04,2018066165820,1,1875
A2018049,2018-02-18,250m_16_days_pixel_reliability,h13v04,2018066165820,1,2
A2018049,2018-02-18,250m_16_days_red_reflectance,h13v04,2018066165820,1,1234
A2018049,2018-02-18,250m_16_days_relative_azimuth_angle,h13v04,2018066165820,1,-5617
A2018049,2018-02-18,250m_16_days_sun_zenith_angle,h13v04,2018066165820,1,6327
A2018049,2018-02-18,250m_16_days_view_zenith_angle,h13v04,2018066165820,1,4648
A2018049,2018-02-18,250m_16_days_VI_Quality,h13v04,2018066165820,1,20505
A2018049,2018-02-18,250m_16_days_NDVI,h13v04,2018066165820,1,2061
A2018049,2018-02-18,250m_16_days_EVI,h13v04,2018066165820,1,1080
A2018049,2018-02-18,250m_16_days_composite_day_of_the_year,h13v04,2018066165820,1,54
A2018065,2018-03-06,250m_16_days_blue_reflectance,h13v04,2018082154316,1,2376
A2018065,2018-03-06,250m_16_days_MIR_reflectance,h13v04,2018082154316,1,405
A2018065,2018-03-06,250m_16_days_NIR_reflectance,h13v04,2018082154316,1,2479
A2018065,2018-03-06,250m_16_days_pixel_reliability,h13v04,2018082154316,1,2
A2018065,2018-03-06,250m_16_days_red_reflectance,h13v04,2018082154316,1,2038
A2018065,2018-03-06,250m_16_days_relative_azimuth_angle,h13v04,2018082154316,1,10054
A2018065,2018-03-06,250m_16_days_sun_zenith_angle,h13v04,2018082154316,1,5077
A2018065,2018-03-06,250m_16_days_view_zenith_angle,h13v04,2018082154316,1,179
A2018065,2018-03-06,250m_16_days_VI_Quality,h13v04,2018082154316,1,20497
A2018065,2018-03-06,250m_16_days_NDVI,h13v04,2018082154316,1,976
A2018065,2018-03-06,250m_16_days_EVI,h13v04,2018082154316,1,634
A2018065,2018-03-06,250m_16_days_composite_day_of_the_year,h13v04,2018082154316,1,80
